,id,usr_id,cntr_id,bkng_id,oppnt_id,match_id,centre_user_verified,centre_verified,created,date_time,match_type,result,score,sets_won,sport,status,team,user_opponent_verified,user_verified,verified,user_id,centre_id,booking_id,opponent
486,4301,3946,3,45457,9490,27c84414-e511-44df-90b4-88e03728d3ee,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_8ac02289-1b25-4317-b86a-ca80ecbea8d8_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-15T12:28:59,2022-02-15_17:00,singles,L,"[[7, 11], [11, 9], [9, 11], [11, 8], [11, 1], [11, 9], [11, 6], [5, 11], [11, 8], [11, 7], [11, 4]]",3,squash,CONFIRMED,player2,"""8ac02289-1b25-4317-b86a-ca80ecbea8d8_d44e58ca-7848-4e3a-97ad-d54addeb0e88_True",8ac02289-1b25-4317-b86a-ca80ecbea8d8_True,True,8ac02289-1b25-4317-b86a-ca80ecbea8d8,a27ac136-1bdf-11e9-a311-4a63b083e8d2,9eb2d806-b307-4a6d-8457-c5f6d21f0f4c,d44e58ca-7848-4e3a-97ad-d54addeb0e88
487,4527,9931,3,46396,11301,eb975ad3-035a-4d5b-a686-fd569a94ecfa,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_6cd9258c-3f00-4267-a83d-2ba165cd80af_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-22T13:29:42,2022-02-22_18:00,singles,L,"[[11, 7], [11, 8], [13, 11], [12, 10]]",0,squash,CONFIRMED,player2,"""6cd9258c-3f00-4267-a83d-2ba165cd80af_144df33f-b537-43e5-939b-eebb5366bedb_True",6cd9258c-3f00-4267-a83d-2ba165cd80af_True,True,6cd9258c-3f00-4267-a83d-2ba165cd80af,a27ac136-1bdf-11e9-a311-4a63b083e8d2,de7b71d4-eb85-414c-871b-f6fbefceb390,144df33f-b537-43e5-939b-eebb5366bedb
488,4296,5437,3,45480,10037,290e7f48-861e-4ca0-84f5-db9b55f64c7b,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_4793e4f9-2c81-47a3-bf57-fea006b3728c_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-15T10:26:23,2022-02-15_15:00,singles,L,"[[9, 11], [9, 11], [1, 11], [7, 11], [9, 11], [7, 11], [9, 11]]",0,squash,CONFIRMED,player1,"""4793e4f9-2c81-47a3-bf57-fea006b3728c_b6556d0a-a027-47ba-998b-9ebde206bf83_True",4793e4f9-2c81-47a3-bf57-fea006b3728c_True,True,4793e4f9-2c81-47a3-bf57-fea006b3728c,a27ac136-1bdf-11e9-a311-4a63b083e8d2,0b3782ea-9ca2-46f5-ad37-d33d1c5edb7a,b6556d0a-a027-47ba-998b-9ebde206bf83
489,4328,10153,3,45520,10806,5db63416-980b-4f46-8d4b-79f9d5f0bafd,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_4d93cc43-0e85-4cac-b3ff-2aaa692b2292_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-16T02:26:10,2022-02-16_07:00,singles,L,"[[6, 11], [13, 15], [11, 8], [7, 11], [3, 11], [9, 11], [11, 8]]",2,squash,CONFIRMED,player1,"""4d93cc43-0e85-4cac-b3ff-2aaa692b2292_190b56fc-2237-4bcb-a9a9-7ee5c10b937a_True",4d93cc43-0e85-4cac-b3ff-2aaa692b2292_True,True,4d93cc43-0e85-4cac-b3ff-2aaa692b2292,a27ac136-1bdf-11e9-a311-4a63b083e8d2,ca6cbf7d-8f81-47a9-baf2-25754b5fa5f3,190b56fc-2237-4bcb-a9a9-7ee5c10b937a
490,4330,10976,3,45532,11051,95930196-812e-468d-908f-0c1bd9d08b43,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_78dbced1-dcd6-4a02-9fa5-fd8cdbe993e7_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-16T03:34:44,2022-02-16_08:00,singles,L,"[[3, 11], [5, 11], [2, 11], [8, 11], [11, 8]]",1,squash,CONFIRMED,player1,"""78dbced1-dcd6-4a02-9fa5-fd8cdbe993e7_584620fb-82f1-45ab-9601-52563cc461b6_True",78dbced1-dcd6-4a02-9fa5-fd8cdbe993e7_True,True,78dbced1-dcd6-4a02-9fa5-fd8cdbe993e7,a27ac136-1bdf-11e9-a311-4a63b083e8d2,2f8bcf68-9361-4972-a2cb-3616c2a43ff5,584620fb-82f1-45ab-9601-52563cc461b6
492,4534,6158,3,46593,4098,e392be17-4b67-4fea-99b8-e1a58dc25ec5,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_9b706c3d-4c41-45ff-990b-c5122dbe93ab_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-22T16:26:42,2022-02-22_21:00,singles,W,"[[15, 13], [11, 3]]",2,squash,CONFIRMED,player1,"""9b706c3d-4c41-45ff-990b-c5122dbe93ab_009f2f88-91c0-412d-bddb-0ab2bf1d3292_True",9b706c3d-4c41-45ff-990b-c5122dbe93ab_True,True,9b706c3d-4c41-45ff-990b-c5122dbe93ab,a27ac136-1bdf-11e9-a311-4a63b083e8d2,51962148-187f-4686-8075-da77445bbe27,009f2f88-91c0-412d-bddb-0ab2bf1d3292
493,4542,9912,3,46428,6614,5493070d-8560-4b34-9d20-15b715a931b0,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_a050bf69-b361-46f6-8b9b-2926eab83817_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-23T03:30:29,2022-02-23_08:00,singles,L,"[[7, 11], [7, 11], [11, 6], [11, 6], [5, 11]]",2,squash,CONFIRMED,player1,"""a050bf69-b361-46f6-8b9b-2926eab83817_40e420d6-508d-496b-87ed-032979e980ab_True",a050bf69-b361-46f6-8b9b-2926eab83817_True,True,a050bf69-b361-46f6-8b9b-2926eab83817,a27ac136-1bdf-11e9-a311-4a63b083e8d2,6d63a845-5ab3-4120-b57c-8411460b9400,40e420d6-508d-496b-87ed-032979e980ab
495,4345,5844,3,45492,3410,fc2501c1-f782-4c21-9fe7-fba2a33e637f,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_6a52fd0f-2258-4804-a2de-359c63339783_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-16T13:26:28,2022-02-16_18:00,singles,W,"[[11, 9], [2, 11], [4, 11], [9, 11]]",3,squash,CONFIRMED,player2,"""6a52fd0f-2258-4804-a2de-359c63339783_ae33b302-0042-4a81-ab8a-7bba71464167_True",6a52fd0f-2258-4804-a2de-359c63339783_True,True,6a52fd0f-2258-4804-a2de-359c63339783,a27ac136-1bdf-11e9-a311-4a63b083e8d2,acca8148-95cf-4546-805f-9800f9b10ecd,ae33b302-0042-4a81-ab8a-7bba71464167
496,4340,3410,3,45492,1923,68fc4d55-c656-4a69-878c-c294699fcbfb,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_ae33b302-0042-4a81-ab8a-7bba71464167_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-16T13:26:27,2022-02-16_18:00,singles,L,"[[4, 11]]",0,squash,CONFIRMED,player1,"""ae33b302-0042-4a81-ab8a-7bba71464167_b9b0471b-5389-485e-b849-f7ade1112c3f_True",ae33b302-0042-4a81-ab8a-7bba71464167_True,True,ae33b302-0042-4a81-ab8a-7bba71464167,a27ac136-1bdf-11e9-a311-4a63b083e8d2,acca8148-95cf-4546-805f-9800f9b10ecd,b9b0471b-5389-485e-b849-f7ade1112c3f
497,4346,1429,3,45513,11060,3c6fce24-ebb5-4f31-a231-a84f5f0a81f1,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_3b06019d-35fa-4a6d-81d1-ab69107df669_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-16T14:29:00,2022-02-16_19:00,singles,W,"[[11, 8], [11, 4], [11, 6], [11, 3], [9, 11], [11, 5], [11, 9], [11, 6], [11, 7], [11, 8]]",9,squash,CONFIRMED,player1,"""3b06019d-35fa-4a6d-81d1-ab69107df669_d9947052-9318-4dfc-8ea9-6ad4a8c447ab_True",3b06019d-35fa-4a6d-81d1-ab69107df669_True,True,3b06019d-35fa-4a6d-81d1-ab69107df669,a27ac136-1bdf-11e9-a311-4a63b083e8d2,13d444cb-d20c-4224-a33b-ac13f99d08c4,d9947052-9318-4dfc-8ea9-6ad4a8c447ab
498,4349,3300,3,45390,1689,a22ed232-4650-49ba-a866-9b41960b4f6f,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_43450ab8-c5cc-4920-be94-90d171b48916_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-16T15:30:54,2022-02-16_20:00,singles,L,"[[11, 9], [10, 12], [13, 11]]",1,squash,CONFIRMED,player2,"""43450ab8-c5cc-4920-be94-90d171b48916_350a962d-9680-4698-9eb7-a0fa0b9f5bc0_True",43450ab8-c5cc-4920-be94-90d171b48916_True,True,43450ab8-c5cc-4920-be94-90d171b48916,a27ac136-1bdf-11e9-a311-4a63b083e8d2,5c5aa4a9-2208-43c0-be36-fec69957d7fe,350a962d-9680-4698-9eb7-a0fa0b9f5bc0
499,4352,7208,3,44844,3795,d6f409a9-def7-42f9-a871-0aa7c7ab73f2,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_317059cf-19d4-49ec-94cb-6f029d5ac360_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-17T02:19:20,2022-02-17_07:00,singles,W,"[[11, 13], [9, 11], [11, 7], [9, 11], [11, 2], [11, 7], [11, 8], [11, 3]]",5,squash,CONFIRMED,player1,"""317059cf-19d4-49ec-94cb-6f029d5ac360_d58b6c03-b759-4bcf-9728-ee66f81146f0_True",317059cf-19d4-49ec-94cb-6f029d5ac360_True,True,317059cf-19d4-49ec-94cb-6f029d5ac360,a27ac136-1bdf-11e9-a311-4a63b083e8d2,054696eb-4c2b-4f9f-9752-fa27bf0f86e4,d58b6c03-b759-4bcf-9728-ee66f81146f0
500,4396,10990,3,45414,10676,5ca221f0-26ca-4b2d-add4-6f96075de717,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_4a598013-3ceb-4305-a47c-d12ed15c249b_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-19T02:32:12,2022-02-19_07:00,singles,L,"[[3, 11]]",0,squash,CONFIRMED,player1,"""4a598013-3ceb-4305-a47c-d12ed15c249b_0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True",4a598013-3ceb-4305-a47c-d12ed15c249b_True,True,4a598013-3ceb-4305-a47c-d12ed15c249b,a27ac136-1bdf-11e9-a311-4a63b083e8d2,f3b207f7-3092-4ba6-9545-36214545097a,0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f
501,4402,10676,3,45415,10990,630ff5d4-6cf1-426b-9a95-4a973d6a66cd,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-19T03:31:29,2022-02-19_08:00,singles,W,"[[11, 5], [17, 15], [11, 3], [11, 5], [11, 5], [8, 11], [10, 12], [11, 9], [11, 5]]",7,squash,CONFIRMED,player1,"""0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_4a598013-3ceb-4305-a47c-d12ed15c249b_True",0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True,True,0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f,a27ac136-1bdf-11e9-a311-4a63b083e8d2,a89cf0aa-0ad0-4266-b3ff-1346e090b4a1,4a598013-3ceb-4305-a47c-d12ed15c249b
502,4399,10990,3,45415,10676,747469ee-550d-44a1-b3a1-721488818d61,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_4a598013-3ceb-4305-a47c-d12ed15c249b_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-19T03:31:29,2022-02-19_08:00,singles,L,"[[11, 3]]",0,squash,CONFIRMED,player2,"""4a598013-3ceb-4305-a47c-d12ed15c249b_0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True",4a598013-3ceb-4305-a47c-d12ed15c249b_True,True,4a598013-3ceb-4305-a47c-d12ed15c249b,a27ac136-1bdf-11e9-a311-4a63b083e8d2,a89cf0aa-0ad0-4266-b3ff-1346e090b4a1,0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f
503,4468,3549,3,46136,3526,bb08cecd-6e1d-4256-b9df-89a9bb0f0c16,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_96b9f8e9-2950-497b-811e-3d6cbf840aa9_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-20T10:27:34,2022-02-20_15:00,singles,W,"[[11, 3], [11, 7], [12, 10]]",3,squash,CONFIRMED,player1,"""96b9f8e9-2950-497b-811e-3d6cbf840aa9_00bc5901-19b3-4549-9578-b609bedccdf9_True",96b9f8e9-2950-497b-811e-3d6cbf840aa9_True,True,96b9f8e9-2950-497b-811e-3d6cbf840aa9,a27ac136-1bdf-11e9-a311-4a63b083e8d2,4e530e01-0dd7-4271-ba92-7718b06d72e8,00bc5901-19b3-4549-9578-b609bedccdf9
504,7162,12971,3,54975,12948,118721b6-0c1d-4296-83a4-62d096d437fb,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_d9699030-b12c-4cd7-98e6-885195bc037a_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-05-04T16:29:32,2022-05-04_21:00,singles,W,"[[11, 8], [11, 3]]",2,squash,CONFIRMED,player1,"""d9699030-b12c-4cd7-98e6-885195bc037a_3337b154-1534-4bb6-8140-553b431a6378_True",d9699030-b12c-4cd7-98e6-885195bc037a_True,True,d9699030-b12c-4cd7-98e6-885195bc037a,a27ac136-1bdf-11e9-a311-4a63b083e8d2,f870b726-0ad5-4a89-b3c6-5a4846de01a1,3337b154-1534-4bb6-8140-553b431a6378
505,4474,2867,3,46287,6053,2a020d30-3380-4d35-9b89-5b14e2d435be,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_9b750be9-1fd9-4a82-bc5f-08f103129b41_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-20T11:25:09,2022-02-20_16:00,singles,W,"[[11, 7], [11, 4], [11, 6], [11, 9]]",4,squash,CONFIRMED,player1,"""9b750be9-1fd9-4a82-bc5f-08f103129b41_847899eb-aca2-42fc-b99e-4c2274f2a32f_True",9b750be9-1fd9-4a82-bc5f-08f103129b41_True,True,9b750be9-1fd9-4a82-bc5f-08f103129b41,a27ac136-1bdf-11e9-a311-4a63b083e8d2,a0587a21-c3e0-4e18-a041-1de98f14555c,847899eb-aca2-42fc-b99e-4c2274f2a32f
506,6850,3575,3,53848,5928,706d0128-3f44-4f22-899f-2d09acf2b132,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_8c6a69a6-8f4a-4795-8f60-74c78801c783_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-04-27T13:27:06,2022-04-27_18:00,singles,W,"[[11, 9], [12, 10]]",2,squash,CONFIRMED,player1,"""8c6a69a6-8f4a-4795-8f60-74c78801c783_17662762-fc9f-47cf-83bc-70d31b29e78b_True",8c6a69a6-8f4a-4795-8f60-74c78801c783_True,True,8c6a69a6-8f4a-4795-8f60-74c78801c783,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d5611347-fa83-47d8-afe2-1c9eb0e7b23b,17662762-fc9f-47cf-83bc-70d31b29e78b
507,4488,862,3,46307,4527,e3fba11c-6b3a-4a93-a548-d39cc335bc49,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_3ca6b953-ca37-4521-88bb-5ba2330a3a7c_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-20T16:29:52,2022-02-20_21:00,singles,L,"[[11, 6], [1, 11], [7, 11], [11, 8], [7, 11]]",2,squash,CONFIRMED,player1,"""3ca6b953-ca37-4521-88bb-5ba2330a3a7c_fb215246-a691-4419-a3cc-32568f0e7639_True",3ca6b953-ca37-4521-88bb-5ba2330a3a7c_True,True,3ca6b953-ca37-4521-88bb-5ba2330a3a7c,a27ac136-1bdf-11e9-a311-4a63b083e8d2,323aef15-5376-4a92-8054-d818600342e1,fb215246-a691-4419-a3cc-32568f0e7639
508,4487,4098,3,46307,862,5e43be33-1a98-4a75-b1a6-6d8b117bfc5c,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_009f2f88-91c0-412d-bddb-0ab2bf1d3292_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-20T16:29:51,2022-02-20_21:00,singles,W,"[[7, 11], [11, 7], [5, 11], [11, 8], [8, 11]]",3,squash,CONFIRMED,player2,"""009f2f88-91c0-412d-bddb-0ab2bf1d3292_3ca6b953-ca37-4521-88bb-5ba2330a3a7c_True",009f2f88-91c0-412d-bddb-0ab2bf1d3292_True,True,009f2f88-91c0-412d-bddb-0ab2bf1d3292,a27ac136-1bdf-11e9-a311-4a63b083e8d2,323aef15-5376-4a92-8054-d818600342e1,3ca6b953-ca37-4521-88bb-5ba2330a3a7c
509,6586,5437,3,53396,10037,7d6ae47f-0039-4a16-b91c-323af9669f3c,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_4793e4f9-2c81-47a3-bf57-fea006b3728c_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-04-21T10:04:26,2022-04-21_15:00,singles,L,"[[7, 11], [5, 11], [4, 11], [4, 11], [8, 11]]",0,squash,CONFIRMED,player1,"""4793e4f9-2c81-47a3-bf57-fea006b3728c_b6556d0a-a027-47ba-998b-9ebde206bf83_True",4793e4f9-2c81-47a3-bf57-fea006b3728c_True,True,4793e4f9-2c81-47a3-bf57-fea006b3728c,a27ac136-1bdf-11e9-a311-4a63b083e8d2,2a217c49-d317-4d74-8fc3-6ca0cc964a6f,b6556d0a-a027-47ba-998b-9ebde206bf83
511,4490,6106,3,46326,3580,d6b27f29-a532-4d48-b5c4-a0c039aca093,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_d309081f-83bc-4aa7-bfc6-18be332dfff1_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-21T03:34:37,2022-02-21_08:00,singles,L,"[[8, 11], [8, 11], [5, 11], [7, 11], [9, 11], [5, 11], [7, 11], [5, 11]]",0,squash,CONFIRMED,player1,"""d309081f-83bc-4aa7-bfc6-18be332dfff1_8a570cb0-41c8-4782-9dc1-54d5e810016b_True",d309081f-83bc-4aa7-bfc6-18be332dfff1_True,True,d309081f-83bc-4aa7-bfc6-18be332dfff1,a27ac136-1bdf-11e9-a311-4a63b083e8d2,880ba121-275e-4608-9047-6865f41cebd1,8a570cb0-41c8-4782-9dc1-54d5e810016b
512,4494,9490,3,46329,3575,1e5ee8b1-ad8f-4930-abc6-733efbbc051c,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_d44e58ca-7848-4e3a-97ad-d54addeb0e88_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-21T13:28:29,2022-02-21_18:00,singles,L,"[[11, 7], [5, 11], [11, 13], [11, 9], [2, 11], [9, 11], [2, 11], [9, 11], [5, 11]]",2,squash,CONFIRMED,player1,"""d44e58ca-7848-4e3a-97ad-d54addeb0e88_8c6a69a6-8f4a-4795-8f60-74c78801c783_True",d44e58ca-7848-4e3a-97ad-d54addeb0e88_True,True,d44e58ca-7848-4e3a-97ad-d54addeb0e88,a27ac136-1bdf-11e9-a311-4a63b083e8d2,493610b4-5c94-4ae2-9959-3b906c7e6e3b,8c6a69a6-8f4a-4795-8f60-74c78801c783
513,4558,9490,3,46751,3575,7645974f-5c62-4aef-8c29-39e80bc323a2,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_d44e58ca-7848-4e3a-97ad-d54addeb0e88_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-24T12:29:39,2022-02-24_17:00,singles,L,"[[11, 7], [8, 11], [4, 11], [7, 11], [5, 11], [3, 11], [3, 11], [10, 12], [2, 11], [5, 11], [11, 9], [2, 11]]",2,squash,CONFIRMED,player1,"""d44e58ca-7848-4e3a-97ad-d54addeb0e88_8c6a69a6-8f4a-4795-8f60-74c78801c783_True",d44e58ca-7848-4e3a-97ad-d54addeb0e88_True,True,d44e58ca-7848-4e3a-97ad-d54addeb0e88,a27ac136-1bdf-11e9-a311-4a63b083e8d2,ad7bdc14-6fb3-4e44-9a27-24417c59f631,8c6a69a6-8f4a-4795-8f60-74c78801c783
514,4560,9325,3,46703,3854,3b7da1e7-0e12-4ead-953f-8a85beabb7da,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_bf34740a-e328-4fa5-8fa0-408bfedaec5e_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-24T13:01:55,2022-02-24_18:00,singles,W,"[[11, 3], [11, 8], [11, 5]]",3,squash,CONFIRMED,player1,"""bf34740a-e328-4fa5-8fa0-408bfedaec5e_0d7c27d3-11ab-42c4-8e40-cc639a7de6ce_True",bf34740a-e328-4fa5-8fa0-408bfedaec5e_True,True,bf34740a-e328-4fa5-8fa0-408bfedaec5e,a27ac136-1bdf-11e9-a311-4a63b083e8d2,5f8030cf-e516-4c46-8293-11989987299c,0d7c27d3-11ab-42c4-8e40-cc639a7de6ce
515,4570,6614,3,46813,11334,9796b1ac-3249-40e0-8a65-d0a0be23c5c7,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_40e420d6-508d-496b-87ed-032979e980ab_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-25T04:26:46,2022-02-25_09:00,singles,W,"[[11, 2], [11, 3], [11, 5], [11, 4], [11, 9], [11, 2]]",6,squash,CONFIRMED,player1,"""40e420d6-508d-496b-87ed-032979e980ab_a8061cf8-b803-4e01-b1ef-57c03d0c98cd_True",40e420d6-508d-496b-87ed-032979e980ab_True,True,40e420d6-508d-496b-87ed-032979e980ab,a27ac136-1bdf-11e9-a311-4a63b083e8d2,48151bd4-4d59-48d4-be6b-70415ec48379,a8061cf8-b803-4e01-b1ef-57c03d0c98cd
516,4586,10298,3,46848,10300,dfda36d7-f7bd-4810-92bb-4395a42f9670,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_0e161d28-2f78-49df-8b39-7b051bcbd1d8_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-25T15:51:37,2022-02-25_21:00,singles,W,"[[11, 7]]",1,squash,CONFIRMED,player1,"""0e161d28-2f78-49df-8b39-7b051bcbd1d8_5e274032-82ff-4313-a338-e263f8c35388_True",0e161d28-2f78-49df-8b39-7b051bcbd1d8_True,True,0e161d28-2f78-49df-8b39-7b051bcbd1d8,a27ac136-1bdf-11e9-a311-4a63b083e8d2,8607af26-d028-4e28-a020-6acbd1369d14,5e274032-82ff-4313-a338-e263f8c35388
517,4578,7208,3,46766,6106,5bf91545-e22d-4717-9c0e-d2a1425006e4,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_317059cf-19d4-49ec-94cb-6f029d5ac360_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-25T15:30:19,2022-02-25_20:00,singles,L,"[[5, 11], [10, 12], [11, 7], [11, 13], [11, 7], [11, 8], [9, 11]]",3,squash,CONFIRMED,player1,"""317059cf-19d4-49ec-94cb-6f029d5ac360_d309081f-83bc-4aa7-bfc6-18be332dfff1_True",317059cf-19d4-49ec-94cb-6f029d5ac360_True,True,317059cf-19d4-49ec-94cb-6f029d5ac360,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d30bffac-18b8-4068-8655-87675692bc3e,d309081f-83bc-4aa7-bfc6-18be332dfff1
518,5226,5437,3,49023,4580,8ce83e24-dc03-4c8d-b6d9-6eca18335cd7,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_4793e4f9-2c81-47a3-bf57-fea006b3728c_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-03-18T12:15:03,2022-03-18_17:00,singles,W,"[[11, 4], [11, 2], [11, 2], [11, 5], [12, 10]]",5,squash,CONFIRMED,player1,"""4793e4f9-2c81-47a3-bf57-fea006b3728c_fccd3dd6-a83f-484f-9958-843800612253_True",4793e4f9-2c81-47a3-bf57-fea006b3728c_True,True,4793e4f9-2c81-47a3-bf57-fea006b3728c,a27ac136-1bdf-11e9-a311-4a63b083e8d2,323b9fc3-c863-4262-b1ea-1da51c27e8d3,fccd3dd6-a83f-484f-9958-843800612253
519,4593,11206,3,46254,10676,aec2c99e-8571-4cc2-99a0-9a32b58103ba,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_27a8e599-46e4-46d3-9d42-d24007105217_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-26T03:34:57,2022-02-26_08:00,singles,L,"[[11, 5], [11, 8], [11, 2], [11, 9], [11, 6]]",0,squash,CONFIRMED,player2,"""27a8e599-46e4-46d3-9d42-d24007105217_0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True",27a8e599-46e4-46d3-9d42-d24007105217_True,True,27a8e599-46e4-46d3-9d42-d24007105217,a27ac136-1bdf-11e9-a311-4a63b083e8d2,b9d3ad24-725f-45e0-8216-d8940cf014fb,0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f
520,4597,10676,3,46255,11206,7dc3dabe-f941-4035-b447-598aceee6124,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-26T04:29:19,2022-02-26_09:00,singles,W,"[[7, 11]]",1,squash,CONFIRMED,player2,"""0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_27a8e599-46e4-46d3-9d42-d24007105217_True",0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True,True,0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f,a27ac136-1bdf-11e9-a311-4a63b083e8d2,10a5cc08-0103-41d0-bf58-a50c4f9ae727,27a8e599-46e4-46d3-9d42-d24007105217
521,4590,10676,3,46254,11208,277a7baa-a047-43bf-be9c-e773175d6d82,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-26T03:34:56,2022-02-26_08:00,singles,W,"[[11, 4], [11, 6], [11, 4]]",3,squash,CONFIRMED,player1,"""0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_544b3230-2773-4297-95d1-8ffadaebc75c_True",0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True,True,0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f,a27ac136-1bdf-11e9-a311-4a63b083e8d2,b9d3ad24-725f-45e0-8216-d8940cf014fb,544b3230-2773-4297-95d1-8ffadaebc75c
522,4598,10676,3,46255,11206,9cbd4468-9916-4ef0-9b57-e50feaaaae25,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-02-26T04:29:20,2022-02-26_09:00,singles,W,"[[11, 4]]",1,squash,CONFIRMED,player1,"""0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_27a8e599-46e4-46d3-9d42-d24007105217_True",0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f_True,True,0e6a10ff-8c1b-4f5e-8577-06e68a12aa3f,a27ac136-1bdf-11e9-a311-4a63b083e8d2,10a5cc08-0103-41d0-bf58-a50c4f9ae727,27a8e599-46e4-46d3-9d42-d24007105217
